Unnamed: 0,prev_text,current_text,source,target,pos,original_target,source_pos,target_pos,noun_target,noun_target_score_1,original_target_score_1,noun_target_score_3,original_target_score_3,noun_target_actual_score_3,original_target_actual_score_3
69,[EMPTY],"We need to return to a constitutional federal government, instead of this bloated leech of bureaucracy.
    ",leech,problem,"[('We', 'PRON'), ('need', 'VERB'), ('to', 'PART'), ('return', 'VERB'), ('to', 'ADP'), ('a', 'DET'), ('constitutional', 'ADJ'), ('federal', 'ADJ'), ('government', 'NOUN'), (',', 'PUNCT'), ('instead', 'ADV'), ('of', 'ADP'), ('this', 'DET'), ('bloated', 'ADJ'), ('leech', 'NOUN'), ('of', 'ADP'), ('bureaucracy', 'NOUN'), ('\n    ', 'SPACE')]",bureaucracy,NOUN,"[('problem', 'NOUN')]",problem,0.28668946648339444,0.23902585024333156,0.5,0.3333333333333335,6.76132521974307e-05,0.009900990099009903
70,"As well, parallel to the genocidal and 1915 Armenian agenda, is a long festering inter-governmental dispute between Turkey and the sovereign state of Armenia over control of Nagorno-Karabakh region in the middle of Azerbaijan that has closed the border between the two countries since 1993.","The Acting Armenian Foreign Minister, Edward Nabandian, added fuel to this diplomatic fire by welcoming the Senate resolution as “an important step” toward establishing “historical truth and prevention of crimes against humanity.”
      ",fire,controversy,"[('The', 'DET'), ('Acting', 'PROPN'), ('Armenian', 'ADJ'), ('Foreign', 'PROPN'), ('Minister', 'PROPN'), (',', 'PUNCT'), ('Edward', 'PROPN'), ('Nabandian', 'PROPN'), (',', 'PUNCT'), ('added', 'VERB'), ('fuel', 'NOUN'), ('to', 'ADP'), ('this', 'DET'), ('diplomatic', 'ADJ'), ('fire', 'NOUN'), ('by', 'ADP'), ('welcoming', 'VERB'), ('the', 'DET'), ('Senate', 'PROPN'), ('resolution', 'NOUN'), ('as', 'ADP'), ('“', 'PUNCT'), ('an', 'DET'), ('important', 'ADJ'), ('step', 'NOUN'), ('”', 'PUNCT'), ('toward', 'ADP'), ('establishing', 'VERB'), ('“', 'PUNCT'), ('historical', 'ADJ'), ('truth', 'NOUN'), ('and', 'CCONJ'), ('prevention', 'NOUN'), ('of', 'ADP'), ('crimes', 'NOUN'), ('against', 'ADP'), ('humanity', 'NOUN'), ('”', 'PUNCT'), ('\n      ', 'SPACE')]",diplomats,NOUN,"[('controversy', 'NOUN')]",controversy,0.6076656160660516,0.47158726418086877,0.75,0.3333333333333335,0.00016903313049357674,0.1287128712871287
71,Multimedia,"Wealth wizards on the art of investing
      ",wizards,experts,"[('Wealth', 'NOUN'), ('wizards', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('art', 'NOUN'), ('of', 'ADP'), ('investing', 'NOUN'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('experts', 'NOUN')]",experts,0.5356348214687482,0.2992696144197787,0.25,0.16666666666666674,0.006017579445571331,0.07920792079207922
72,"MARCH 17, 2014","American policymakers don't get it; the politicians don't get it; Fox News certainly doesn't get it; the advocates for various flavors and colors of democracy don't get it.
      ",colors,types,"[('American', 'ADJ'), ('policymakers', 'NOUN'), ('do', 'AUX'), (""n't"", 'PART'), ('get', 'VERB'), ('it', 'PRON'), (';', 'PUNCT'), ('the', 'DET'), ('politicians', 'NOUN'), ('do', 'AUX'), (""n't"", 'PART'), ('get', 'VERB'), ('it', 'PRON'), (';', 'PUNCT'), ('Fox', 'PROPN'), ('News', 'PROPN'), ('certainly', 'ADV'), ('does', 'AUX'), (""n't"", 'PART'), ('get', 'VERB'), ('it', 'PRON'), (';', 'PUNCT'), ('the', 'DET'), ('advocates', 'NOUN'), ('for', 'ADP'), ('various', 'ADJ'), ('flavors', 'NOUN'), ('and', 'CCONJ'), ('colors', 'NOUN'), ('of', 'ADP'), ('democracy', 'NOUN'), ('do', 'AUX'), (""n't"", 'PART'), ('get', 'VERB'), ('it', 'PRON'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('types', 'NOUN')]",types,0.6785238007837195,0.15618580315477704,0.875,0.3333333333333335,0.00010141987829614604,0.0
73,I can’t think of anything that EPA can do to discourage land conservation and improvement more than this action!,"Please come out of your bureaucratic shell and visit the real world.
      ",shell,mindset,"[('Please', 'INTJ'), ('come', 'VERB'), ('out', 'ADP'), ('of', 'ADP'), ('your', 'PRON'), ('bureaucratic', 'ADJ'), ('shell', 'NOUN'), ('and', 'CCONJ'), ('visit', 'VERB'), ('the', 'DET'), ('real', 'ADJ'), ('world', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('mindset', 'NOUN')]",mindset,0.036571501618405056,0.23902585024333156,0.375,0.3333333333333335,0.0,0.009900990099009903
74,Interesting choice of words.,"Once when I acknowledged to another poet that, if given the opportunity (i.e. through sudden windfall of cash via lottery winnings, discovery of buried treasure, money tree, or similar), I probably wouldn’t work at all, she said, “You see, you’re buying into the idea that poetry isn’t work.”
      ",tree,source,"[('Once', 'ADV'), ('when', 'SCONJ'), ('I', 'PRON'), ('acknowledged', 'VERB'), ('to', 'ADP'), ('another', 'DET'), ('poet', 'NOUN'), ('that', 'SCONJ'), (',', 'PUNCT'), ('if', 'SCONJ'), ('given', 'VERB'), ('the', 'DET'), ('opportunity', 'NOUN'), ('i.e.', 'X'), ('through', 'ADP'), ('sudden', 'ADJ'), ('windfall', 'NOUN'), ('of', 'ADP'), ('cash', 'NOUN'), ('via', 'ADP'), ('lottery', 'NOUN'), ('winnings', 'NOUN'), (',', 'PUNCT'), ('discovery', 'NOUN'), ('of', 'ADP'), ('buried', 'VERB'), ('treasure', 'NOUN'), (',', 'PUNCT'), ('money', 'NOUN'), ('tree', 'NOUN'), (',', 'PUNCT'), ('or', 'CCONJ'), ('similar', 'ADJ'), (',', 'PUNCT'), ('I', 'PRON'), ('probably', 'ADV'), ('would', 'AUX'), ('n’t', 'PART'), ('work', 'VERB'), ('at', 'ADV'), ('all', 'ADV'), (',', 'PUNCT'), ('she', 'PRON'), ('said', 'VERB'), (',', 'PUNCT'), ('“', 'PUNCT'), ('You', 'PRON'), ('see', 'VERB'), (',', 'PUNCT'), ('you', 'PRON'), ('’re', 'AUX'), ('buying', 'VERB'), ('into', 'ADP'), ('the', 'DET'), ('idea', 'NOUN'), ('that', 'SCONJ'), ('poetry', 'NOUN'), ('is', 'AUX'), ('n’t', 'PART'), ('work', 'NOUN'), ('”', 'PUNCT'), ('\n      ', 'SPACE')]",money,NOUN,"[('source', 'NOUN')]",source,0.3223587758234677,0.4164913874921084,0.375,0.16666666666666674,0.00033806626098715353,0.2277227722772277
75,"No more ""Free Burma"" Boycotts","The FBC was founded at the University of Wisconsin at Madison in 1995 as a Burmese-led political initiative to support Burmese people's aspirations and struggle for democracy and human rights through boycotts, pro-sanctions advocacy and Burma awareness promotion.
      ",struggle,efforts,"[('The', 'DET'), ('FBC', 'PROPN'), ('was', 'AUX'), ('founded', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('University', 'PROPN'), ('of', 'ADP'), ('Wisconsin', 'PROPN'), ('at', 'ADP'), ('Madison', 'PROPN'), ('in', 'ADP'), ('1995', 'NUM'), ('as', 'ADP'), ('a', 'DET'), ('Burmese', 'PROPN'), ('led', 'VERB'), ('political', 'ADJ'), ('initiative', 'NOUN'), ('to', 'PART'), ('support', 'VERB'), ('Burmese', 'ADJ'), ('people', 'NOUN'), (""'s"", 'PART'), ('aspirations', 'NOUN'), ('and', 'CCONJ'), ('struggle', 'NOUN'), ('for', 'ADP'), ('democracy', 'NOUN'), ('and', 'CCONJ'), ('human', 'ADJ'), ('rights', 'NOUN'), ('through', 'ADP'), ('boycotts', 'NOUN'), (',', 'PUNCT'), ('pro', 'ADJ'), ('sanctions', 'NOUN'), ('advocacy', 'NOUN'), ('and', 'CCONJ'), ('Burma', 'PROPN'), ('awareness', 'NOUN'), ('promotion', 'NOUN'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('efforts', 'NOUN')]",efforts,0.7022021696293991,0.15618580315477704,0.5,0.3333333333333335,0.003279242731575389,0.0
76,The problem is that in many Muslim countries people have to be concerned not only with the risks of the financial transaction itself but with price stability affected by a plethora government-induced distortions and inefficiencies.,"If in addition to the risks of the investment projects, the investor has to be concerned with the credibility of government policies, or arbitrary government decisions or distortions that threaten long-term price stability in the economy, he/she will be reluctant to invest in contracts that do not provide fixed nominal payoffs.
      ",decisions,actions,"[('If', 'SCONJ'), ('in', 'ADP'), ('addition', 'NOUN'), ('to', 'ADP'), ('the', 'DET'), ('risks', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('investment', 'NOUN'), ('projects', 'NOUN'), (',', 'PUNCT'), ('the', 'DET'), ('investor', 'NOUN'), ('has', 'VERB'), ('to', 'PART'), ('be', 'AUX'), ('concerned', 'VERB'), ('with', 'ADP'), ('the', 'DET'), ('credibility', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('policies', 'NOUN'), (',', 'PUNCT'), ('or', 'CCONJ'), ('arbitrary', 'ADJ'), ('government', 'NOUN'), ('decisions', 'NOUN'), ('or', 'CCONJ'), ('distortions', 'NOUN'), ('that', 'PRON'), ('threaten', 'VERB'), ('long', 'ADJ'), ('term', 'NOUN'), ('price', 'NOUN'), ('stability', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('economy', 'NOUN'), (',', 'PUNCT'), ('he', 'PRON'), ('/', 'PUNCT'), ('she', 'PRON'), ('will', 'AUX'), ('be', 'AUX'), ('reluctant', 'ADJ'), ('to', 'PART'), ('invest', 'VERB'), ('in', 'ADP'), ('contracts', 'NOUN'), ('that', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('provide', 'VERB'), ('fixed', 'VERB'), ('nominal', 'ADJ'), ('payoffs', 'NOUN'), ('\n      ', 'SPACE')]",government,NOUN,"[('actions', 'NOUN')]",actions,0.918959809105409,0.4213701434665248,0.375,0.16666666666666674,0.05547667342799188,0.2376237623762376
77,[EMPTY],"what's their tax burden been like for the past, say, 5-6 decades or so? fairly low - same story for general burden of governance. which, yes, is a major reason for their incredible economic success.
      ",burden,cost,"[('what', 'PRON'), (""'s"", 'AUX'), ('their', 'PRON'), ('tax', 'NOUN'), ('burden', 'NOUN'), ('been', 'AUX'), ('like', 'ADP'), ('for', 'ADP'), ('the', 'DET'), ('past', 'NOUN'), (',', 'PUNCT'), ('say', 'INTJ'), (',', 'PUNCT'), ('5', 'NUM'), ('6', 'NUM'), ('decades', 'NOUN'), ('or', 'CCONJ'), ('so', 'ADV'), ('?', 'PUNCT'), ('fairly', 'ADV'), ('low', 'ADJ'), ('same', 'ADJ'), ('story', 'NOUN'), ('for', 'ADP'), ('general', 'ADJ'), ('burden', 'NOUN'), ('of', 'ADP'), ('governance', 'NOUN'), ('which', 'PRON'), (',', 'PUNCT'), ('yes', 'INTJ'), (',', 'PUNCT'), ('is', 'AUX'), ('a', 'DET'), ('major', 'ADJ'), ('reason', 'NOUN'), ('for', 'ADP'), ('their', 'PRON'), ('incredible', 'ADJ'), ('economic', 'ADJ'), ('success', 'NOUN'), ('\n      ', 'SPACE')]",tax,NOUN,"[('cost', 'NOUN')]",cost,0.8123770051240461,0.6137579356910883,0.5,0.3333333333333335,0.008316430020283976,0.4455445544554455
78,"Taxation should be based on social and economic impact, not adherence to utopia ideology.","Shifting the entire tax burden onto landowners would likely result in a disaster from massive hikes in the price of food.
      ",burden,obligation,"[('Shifting', 'VERB'), ('the', 'DET'), ('entire', 'ADJ'), ('tax', 'NOUN'), ('burden', 'NOUN'), ('onto', 'ADP'), ('landowners', 'NOUN'), ('would', 'AUX'), ('likely', 'ADV'), ('result', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('disaster', 'NOUN'), ('from', 'ADP'), ('massive', 'ADJ'), ('hikes', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('price', 'NOUN'), ('of', 'ADP'), ('food', 'NOUN'), ('\n      ', 'SPACE')]",tax,NOUN,"[('obligation', 'NOUN')]",obligation,0.5294502494387539,0.6137579356910883,0.5,0.3333333333333335,0.0007437457741717375,0.4455445544554455
79,Free trade is not free; it comes at the price of our nation.,"Even an idiot knows that when imports exceed exports you have a net money and wealth drain, a drain that has now reached catastrophic proportions.
      ",drain,loss,"[('Even', 'ADV'), ('an', 'DET'), ('idiot', 'NOUN'), ('knows', 'VERB'), ('that', 'SCONJ'), ('when', 'SCONJ'), ('imports', 'NOUN'), ('exceed', 'VERB'), ('exports', 'NOUN'), ('you', 'PRON'), ('have', 'VERB'), ('a', 'DET'), ('net', 'ADJ'), ('money', 'NOUN'), ('and', 'CCONJ'), ('wealth', 'NOUN'), ('drain', 'NOUN'), (',', 'PUNCT'), ('a', 'DET'), ('drain', 'NOUN'), ('that', 'PRON'), ('has', 'AUX'), ('now', 'ADV'), ('reached', 'VERB'), ('catastrophic', 'ADJ'), ('proportions', 'NOUN'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('loss', 'NOUN')]",loss,0.3742410937913409,0.2992696144197787,0.375,0.16666666666666674,0.0005409060175794456,0.07920792079207922
80,This is achieved by three main processes which combine to effectively deter democracy.,"These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.
      ",barrier,difficulty,"[('These', 'PRON'), ('are', 'AUX'), ('the', 'DET'), ('wealth', 'NOUN'), ('barrier', 'NOUN'), (',', 'PUNCT'), ('the', 'DET'), ('bureaucracy', 'NOUN'), ('barrier', 'NOUN'), ('and', 'CCONJ'), (',', 'PUNCT'), ('lastly', 'ADV'), (',', 'PUNCT'), ('the', 'DET'), ('capital', 'NOUN'), ('barrier', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracy,NOUN,"[('difficulty', 'NOUN')]",difficulty,0.6442371176844568,0.23902585024333156,0.875,0.3333333333333335,6.76132521974307e-05,0.009900990099009903
81,"(It's all right if your list of buckets is not perfect, one can always add or remove buckets at any point.)","I also created an income bucket, Salaries, for the money coming in.
      ",bucket,account,"[('I', 'PRON'), ('also', 'ADV'), ('created', 'VERB'), ('an', 'DET'), ('income', 'NOUN'), ('bucket', 'NOUN'), (',', 'PUNCT'), ('Salaries', 'NOUN'), (',', 'PUNCT'), ('for', 'SCONJ'), ('the', 'DET'), ('money', 'NOUN'), ('coming', 'VERB'), ('in', 'ADV'), ('\n      ', 'SPACE')]",income,NOUN,"[('account', 'VERB')]",account,0.47850638159831244,0.7501999284519528,0.5,0.5,0.00047329276538201487,0.5148514851485149
82,"In todays pages: Aftermath election, foreclosures","Like everyone else, Times opinionaters are slowly recovering from election delirium and are now surveying the landscape.
      ",delirium,chaos,"[('Like', 'ADP'), ('everyone', 'PRON'), ('else', 'ADV'), (',', 'PUNCT'), ('Times', 'PROPN'), ('opinionaters', 'NOUN'), ('are', 'AUX'), ('slowly', 'ADV'), ('recovering', 'VERB'), ('from', 'ADP'), ('election', 'NOUN'), ('delirium', 'NOUN'), ('and', 'CCONJ'), ('are', 'AUX'), ('now', 'ADV'), ('surveying', 'VERB'), ('the', 'DET'), ('landscape', 'NOUN'), ('\n      ', 'SPACE')]",election,NOUN,"[('chaos', 'NOUN')]",chaos,0.23836510080070816,0.2992696144197787,0.5,0.16666666666666674,3.380662609871535e-05,0.07920792079207922
83,"Their power is gained by deception-using 3rd party agents, control of media, education, infiltration and ""covet means""-the ability to coin (create) the money of the planet, it is used to finance wars and all facets of their control, belief in money, the monetary system is vital; money is therefore a religion.","Governments are fictions and gain their power through the belief of the population that the government has power, when in reality the only power the government has is from the people, if the people cease to blindly believe, the power of the ruling elite could be broken, but this is very unlikely with so much hate in the world and non-caring for your neighbor.
      ",fictions,constructs,"[('Governments', 'NOUN'), ('are', 'AUX'), ('fictions', 'NOUN'), ('and', 'CCONJ'), ('gain', 'VERB'), ('their', 'PRON'), ('power', 'NOUN'), ('through', 'ADP'), ('the', 'DET'), ('belief', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('population', 'NOUN'), ('that', 'PRON'), ('the', 'DET'), ('government', 'NOUN'), ('has', 'VERB'), ('power', 'NOUN'), (',', 'PUNCT'), ('when', 'SCONJ'), ('in', 'ADP'), ('reality', 'NOUN'), ('the', 'DET'), ('only', 'ADJ'), ('power', 'NOUN'), ('the', 'DET'), ('government', 'NOUN'), ('has', 'VERB'), ('is', 'AUX'), ('from', 'ADP'), ('the', 'DET'), ('people', 'NOUN'), (',', 'PUNCT'), ('if', 'SCONJ'), ('the', 'DET'), ('people', 'NOUN'), ('cease', 'VERB'), ('to', 'PART'), ('blindly', 'ADV'), ('believe', 'VERB'), (',', 'PUNCT'), ('the', 'DET'), ('power', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('ruling', 'VERB'), ('elite', 'NOUN'), ('could', 'AUX'), ('be', 'AUX'), ('broken', 'VERB'), (',', 'PUNCT'), ('but', 'CCONJ'), ('this', 'PRON'), ('is', 'AUX'), ('very', 'ADV'), ('unlikely', 'ADJ'), ('with', 'ADP'), ('so', 'ADV'), ('much', 'ADJ'), ('hate', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('world', 'NOUN'), ('and', 'CCONJ'), ('non', 'ADJ'), ('caring', 'ADJ'), ('for', 'ADP'), ('your', 'PRON'), ('neighbor', 'NOUN'), ('\n      ', 'SPACE')]",governments,NOUN,"[('constructs', 'VERB')]",constructs,0.8646560318998512,0.4213701434665248,0.5,0.16666666666666674,0.012914131169709261,0.2376237623762376
84,"His father, also named Vergel, is from Manila, Philippines.","They’re not apostles of the GOP, he says, but because of their conservative outlook he is not part of what he calls the Democratic fantasy of a monolithic youth vote that backs Obama.
      ",fantasy,desire,"[('They', 'PRON'), ('’re', 'VERB'), ('not', 'PART'), ('apostles', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('GOP', 'PROPN'), (',', 'PUNCT'), ('he', 'PRON'), ('says', 'VERB'), (',', 'PUNCT'), ('but', 'CCONJ'), ('because', 'SCONJ'), ('of', 'ADP'), ('their', 'PRON'), ('conservative', 'ADJ'), ('outlook', 'NOUN'), ('he', 'PRON'), ('is', 'AUX'), ('not', 'PART'), ('part', 'NOUN'), ('of', 'ADP'), ('what', 'PRON'), ('he', 'PRON'), ('calls', 'VERB'), ('the', 'DET'), ('Democratic', 'ADJ'), ('fantasy', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('monolithic', 'ADJ'), ('youth', 'NOUN'), ('vote', 'NOUN'), ('that', 'PRON'), ('backs', 'VERB'), ('Obama', 'PROPN'), ('\n      ', 'SPACE')]",democracies,NOUN,"[('desire', 'VERB')]",desire,0.49795111121083646,0.15618580315477704,0.375,0.3333333333333335,0.0015889114266396213,0.0
85,"Grose, Thomas K. // Time International (South Pacific Edition);12/31/2007-1/7/2008, Issue 51/52, p114 The article discusses the increase production of Rolls-Royce automobiles.","Demand for the luxury cars is soaring as new wealth floods into Asia, especially China.
      ",floods,increases,"[('Demand', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('luxury', 'NOUN'), ('cars', 'NOUN'), ('is', 'AUX'), ('soaring', 'VERB'), ('as', 'ADP'), ('new', 'ADJ'), ('wealth', 'NOUN'), ('floods', 'NOUN'), ('into', 'ADP'), ('Asia', 'PROPN'), (',', 'PUNCT'), ('especially', 'ADV'), ('China', 'PROPN'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('increases', 'VERB')]",increases,0.0,0.2992696144197787,0.25,0.16666666666666674,3.380662609871535e-05,0.07920792079207922
87,"Today, about 32 percent of the population live below the poverty line.","Preliminary findings of ADB's Poverty Analysis in Pakistan show extreme pockets of poverty in rural Sindh and southern Punjab, whereas the whole province of Balochistan is poor by all indicators of poverty and development.
      ",pockets,areas,"[('Preliminary', 'ADJ'), ('findings', 'NOUN'), ('of', 'ADP'), ('ADB', 'PROPN'), (""'s"", 'PART'), ('Poverty', 'PROPN'), ('Analysis', 'PROPN'), ('in', 'ADP'), ('Pakistan', 'PROPN'), ('show', 'VERB'), ('extreme', 'ADJ'), ('pockets', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), ('in', 'ADP'), ('rural', 'ADJ'), ('Sindh', 'PROPN'), ('and', 'CCONJ'), ('southern', 'ADJ'), ('Punjab', 'PROPN'), (',', 'PUNCT'), ('whereas', 'SCONJ'), ('the', 'DET'), ('whole', 'ADJ'), ('province', 'NOUN'), ('of', 'ADP'), ('Balochistan', 'PROPN'), ('is', 'AUX'), ('poor', 'ADJ'), ('by', 'ADP'), ('all', 'DET'), ('indicators', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), ('and', 'CCONJ'), ('development', 'NOUN'), ('\n      ', 'SPACE')]",poverty,NOUN,"[('areas', 'NOUN')]",areas,0.5754897966022978,0.25081129331499935,0.375,0.16666666666666674,0.003076402974983096,0.0495049504950495
88,"The US policies, as it relates to drug trafficking, are concerned mainly with stemming the flow of illicit drugs to its shores.","But the flow of firearms to these Caribbean countries goes unchecked through their ports.
      ",flow,movement,"[('But', 'CCONJ'), ('the', 'DET'), ('flow', 'NOUN'), ('of', 'ADP'), ('firearms', 'NOUN'), ('to', 'ADP'), ('these', 'DET'), ('Caribbean', 'ADJ'), ('countries', 'NOUN'), ('goes', 'VERB'), ('unchecked', 'ADJ'), ('through', 'ADP'), ('their', 'PRON'), ('ports', 'NOUN'), ('\n      ', 'SPACE')]",firearms,NOUN,"[('movement', 'NOUN')]",movement,0.8688955497864055,1.0,0.625,0.8333333333333335,0.004901960784313725,0.5643564356435643
